Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,DESCARTES_FETAL_STOMACH_GOBLET_CELLS,-0.583118709552644,-1.1328758151092695,0.35135135135135137,0.2904671741841059,1.0,2/15,5.82%,CA9;CXCL1
prerank,BUSSLINGER_DUODENAL_TUFT_CELLS,-0.4076759905588011,-1.1328017552355945,0.13043478260869565,0.28877582724871836,1.0,11/75,4.56%,CD24;GABRP;PSTPIP2;KRT8;ACTN1;IFI6;MARCKSL1;TPM1;CLMN;SOX9;CRIP1
prerank,DESCARTES_MAIN_FETAL_RETINAL_PIGMENT_CELLS,0.43665919753504673,1.1308305641187884,0.22666666666666666,0.33744401218266057,1.0,13/108,10.14%,GEM;ENPP2;SERPINF1;FRZB;AK5;SGK3;APOLD1;BMP6;PIP4P2;STIM2;COL4A3;NBEA;PARD3B
prerank,ZHONG_PFC_MAJOR_TYPES_OPC,0.46832988318857677,1.1292700506475992,0.22972972972972974,0.33974741793915264,1.0,26/89,15.83%,APOD;SPRY1;MMP2;SEMA5A;EDNRB;LIMA1;CST3;TSPAN7;DUSP6;ANGPTL2;NOVA1;CD63;SIRT2;PLAT;CNTN1;S100B;SPRY4;LSAMP;PDE4B;GNG7;PLPP3;SPARC;LMF1;PTN;GATM;SLITRK2
prerank,DESCARTES_MAIN_FETAL_METANEPHRIC_CELLS,0.5512511502201214,1.128255267359944,0.3611111111111111,0.34087652771556387,1.0,4/27,10.55%,TRABD2B;BMPER;DENND5B;HOXA9
prerank,LAKE_ADULT_KIDNEY_C20_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_CORTEX,0.4370795198937463,1.126540243815241,0.26506024096385544,0.3434428934827408,1.0,43/146,14.12%,PDE4D;LUC7L3;DOCK8;ADAMTSL1;SKAP1;ITPR2;THSD7A;ZBTB20;RALGPS2;FOXO1;SLIT2;ARL15;FOXP1;CLNK;MSI2;GLCCI1;TBC1D1;RERE;PTGER3;HIPK2;MBNL1;CPEB4;PDE1A;RAPGEF2;TBC1D14;PRKN;PRKG1;ABCC4;ITPR1;NR3C2;WWOX;FREM1;RUFY3;DIP2C;DPH6;NRXN3;BTBD9;ABCA5;PLCG2;EPS8;ZSWIM6;MTR;WWP1
prerank,DESCARTES_MAIN_FETAL_SMOOTH_MUSCLE_CELLS,0.5335690674521538,1.124669147415831,0.265625,0.34649145462128467,1.0,20/40,13.97%,COL6A3;CYGB;ABCC9;PDGFRB;CCDC102B;MYH11;HIGD1B;MEF2B;NOTCH3;KCNJ8;TBX2;AOC3;SEPTIN4;EBF2;ANO1;CNTNAP1;COX4I2;THBS4;GPAT2;RASL12
prerank,MANNO_MIDBRAIN_NEUROTYPES_HOMTN,0.4126669127440042,1.1244885524419812,0.15730337078651685,0.3459233039607987,1.0,70/354,14.41%,CD2;RBMS3;SLC38A1;ANK2;LYST;ATP2B1;SLIT3;RHOU;BASP1;TSPAN7;GNG2;CADM3;RELN;SMAP2;TRPV2;LRFN5;TRIM8;PLXNA4;SNCA;TUBB2B;KCNMA1;GPR155;PLCB1;RNF157;TMX4;SEMA6D;PIP4P2;ACSL4;STMN3;PRKACB;SEPTIN6;DACH1;NEIL1;ZC2HC1A;ADAM22;PDE1B;STXBP5;SEMA4D;SLC4A8;PFKM;SH3PXD2A;PPFIA2;LZTS1;DNM3;CACNA1C;FRY;NTRK1;STXBP1;CELF6;DOCK4;NSG1;GRIA4;GPR85;MAP6;ZFHX3;MAP1B;GPR176;SNCG;CNST;DPYSL3;NAPB;FAIM2;PPP2R2B;UBE2QL1;CPNE8;LCOR;GREM2;VSTM2L;NELL2;SCN3A
prerank,DESCARTES_MAIN_FETAL_UNIPOLAR_BRUSH_CELLS,0.5694563317130337,1.1226675151959502,0.3235294117647059,0.3489497009320165,1.0,8/23,29.09%,EOMES;CACNA2D1;ADCYAP1;TRPC3;NWD2;GRIA2;GRM1;DPY19L3
prerank,HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE,0.45343828980314327,1.120648294175138,0.2804878048780488,0.35212439650090027,1.0,18/104,13.42%,PIM2;GRAP2;RIPOR3;TSPAN32;APOBEC3C;GNG2;IQGAP2;ST8SIA1;ACHE;ELL2;CPED1;MTURN;MRC2;ABAT;TESC;TMOD1;GDF15;CPOX
prerank,GAUTAM_EYE_IRIS_CILIARY_BODY_SCHWANN_CELLS,0.4650579232924495,1.1197809753344679,0.25333333333333335,0.3530641499205129,1.0,26/89,15.60%,ARHGEF6;PPP1R12C;KAT2B;N4BP2L2;COL5A3;ZC2HC1A;VSIR;PHYHD1;PPP3CC;CDC42EP5;ANKZF1;FRY;GPR146;MOB2;SFSWAP;CREB1;SYT11;MAP3K11;FNIP2;HCFC2;PPP2R2B;WWP1;NCBP3;CRK;MMP17;TOM1L2
prerank,DESCARTES_FETAL_INTESTINE_ENS_NEURONS,-0.3632238863750483,-1.1189677290643092,0.18181818181818182,0.3108982119983857,1.0,5/129,5.48%,CRABP1;DOCK3;UCHL1;FIBCD1;F12
prerank,DESCARTES_FETAL_ADRENAL_SCHWANN_CELLS,-0.3885307578148654,-1.1165913926059434,0.23333333333333334,0.3133611457991782,1.0,7/109,3.19%,CRABP1;STAC2;MIA;AGRN;WFDC2;ART3;SHC4
prerank,DESCARTES_FETAL_MUSCLE_MEGAKARYOCYTES,0.4314619015689747,1.1141347588148596,0.21686746987951808,0.3642018608788315,1.0,35/204,12.51%,SERPINE1;ARHGAP45;CPXM1;SOCS3;SELP;THBS1;CD226;KLHL6;P2RX1;FCGR2A;BIN2;SH3BGRL2;CD84;MEIS1;TMEM91;CLDN15;SLC2A3;PLEK;PTGIR;PSMB10;MADD;EHD3;MDM1;ABI3;LYL1;DNM3;PATL2;MTMR9;CLU;ANKMY1;ZNF431;APBB1;HBEGF;CNST;IGBP1
prerank,HU_FETAL_RETINA_PHOTORECEPTOR,-0.40370398032709226,-1.1137420280516035,0.24,0.3178319677957345,1.0,2/64,0.21%,NDRG1;PROM1
prerank,BUSSLINGER_GASTRIC_CHIEF_CELLS,0.510009582433983,1.1128727657201636,0.29577464788732394,0.36603529613803276,1.0,11/51,6.75%,AZGP1;IER2;XBP1;CST3;EEF2;MECOM;MT2A;NR2F2;ELL2;FMOD;LEPR
prerank,DESCARTES_MAIN_FETAL_EPICARDIAL_FAT_CELLS,-0.45069278641002586,-1.1116988012631839,0.3,0.31991273058152037,1.0,7/36,4.95%,MSLN;CALB2;CA9;KLK5;S100A10;TBX18;ANXA3
prerank,DESCARTES_FETAL_LIVER_HEMATOPOIETIC_STEM_CELLS,0.5493452334652453,1.1106290911026682,0.2786885245901639,0.37038547000459127,1.0,11/23,31.92%,CHRDL1;KIT;C1QTNF4;TNFRSF10A;AZU1;HOXA7;PRDM16;SPINK2;HOXA6;USP6;TRH
prerank,BUSSLINGER_DUODENAL_I_CELLS,0.580688289299013,1.1081957326711853,0.3230769230769231,0.37438987886502545,1.0,5/16,9.47%,CPE;SCG2;ELL2;KCNK17;KCTD12
prerank,DESCARTES_FETAL_INTESTINE_MESOTHELIAL_CELLS,0.4879838019146128,1.1071260046796265,0.2328767123287671,0.3757915181439609,1.0,8/65,4.42%,PTGDS;GFPT2;CFH;ADIRF;HAS1;PTGIS;ALDH1A2;C3
prerank,HU_FETAL_RETINA_RPE,0.4072393262605843,1.103593499419684,0.21739130434782608,0.3828208522728508,1.0,43/271,8.09%,PTGDS;CCDC80;GEM;PLTP;CCND2;ENPP2;COLEC12;SERPINF1;FBN1;TACC1;CPVL;UTRN;FRZB;PDGFRB;RNASE1;SLC7A2;CST3;PRKCQ;SLC7A8;GNG11;SESN3;IQGAP2;APOE;IGFBP7;KLHL3;COL1A2;PDPN;LPL;VIM;SMAD3;FLRT2;GALNT10;C1S;SLC7A6;CPEB4;PGM5;CD63;TFPI2;SGK1;TPP1;ID3;STRA6;GJA1
prerank,TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL,0.48990337250834615,1.102149740841387,0.2987012987012987,0.3848364722269926,1.0,14/61,5.66%,GEM;PSTPIP1;CFH;VCAN;TGFBR3;MMP2;CXCL14;COL3A1;COL1A1;LTBP2;PKIG;CYSLTR1;VIM;ROBO1
prerank,FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL,0.41315024300154934,1.1005835695982786,0.2391304347826087,0.3876199696244935,1.0,56/332,9.48%,FGF7;CCDC80;GEM;PLTP;MFAP4;C7;SERPINF1;LHFPL6;CPE;TIMP1;DCN;CFH;EMP1;MMP2;NOP53;LAMA4;GPRC5A;KDM6B;TMEM176B;AKAP12;XBP1;COL1A1;FGFR1;CFD;EEF2;C1R;SLC38A2;DDX5;COL1A2;TNFRSF1A;NBL1;LTBP4;CAV1;FILIP1L;VIM;NXF1;AEBP1;C1S;DSE;HNRNPDL;OGN;AXL;ARID5B;CD63;SERTAD1;SGK1;CTSL;SAFB2;MAT2A;PNRC2;STK17A;GPC3;PHLDA1;PDLIM3;BAG3;COL6A2
prerank,HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_1_CELL,-0.41532135395458886,-1.1004307521467722,0.22727272727272727,0.3390816924378904,1.0,14/101,5.92%,S100A9;CP;LCN2;SLPI;TMEM45A;S100P;EFHD1;PLPP2;NT5E;CAPS;VTCN1;PLEKHS1;CXCL1;MET
prerank,DESCARTES_FETAL_INTESTINE_SMOOTH_MUSCLE_CELLS,0.49562503752962667,1.0997558960665552,0.2537313432835821,0.3886090680087714,1.0,14/44,9.70%,FGF7;RGS5;FST;MYH11;OLFML2B;KCNMA1;LMOD1;KCNJ8;PSD;AOC3;CAPN3;OVCH2;CNN1;ANO1
prerank,GAO_ESOPHAGUS_25W_C1_CILIATED_EPITHELIAL_CELLS,0.40870698090257634,1.0978068119303608,0.21348314606741572,0.39164238089642794,1.0,66/384,14.94%,MLPH;PLCB2;SYNE1;CD38;ARHGEF38;ADGRE5;CFAP69;SLC7A2;BASP1;CHST11;DTHD1;ERBB4;CCDC88C;PRICKLE2;ITGAL;TMC5;DYNC2H1;ALDH1A1;WDR19;SLC44A4;TMEM67;STX2;SAXO2;KSR1;TFF3;CFP;GJA4;ASTN2;SPEF2;CROCC;NEK10;NOVA1;PHTF1;INPP5B;DNAH1;MDM1;CFAP54;TRMT9B;CES1;BCAS3;RASA3;QTRT1;ALDH16A1;DCDC2;ANKMY1;NBEA;UBXN11;ITGBL1;C5AR1;P4HTM;DMPK;SYTL3;ZNF688;CCDC170;FBXO31;TTC16;TCTN1;PLCG2;CFAP44;DHRS9;TMEM232;NELL2;CEBPA;DZIP1L;TRMT1;COL4A5
prerank,BUSSLINGER_DUODENAL_MATURE_ENTEROCYTES,0.4126848029197393,1.0973543506213428,0.25,0.3916852996737077,1.0,50/246,16.07%,SELENOP;IGFBP4;SLC40A1;DGKA;MAF;CD36;ADIRF;LRP1;GPCPD1;ATP2B1;STAT6;ATP8B2;COL17A1;AHNAK;TMC5;MICAL1;CAMK2N1;ENPEP;LAMA3;TNFRSF1A;ACHE;SAT2;CD74;SGK1;MME;OGDH;CDKN1A;ACSL5;MPP1;AAK1;MXD1;MIGA2;GADD45B;KLF6;ACADVL;FBP1;SEMA6C;SLC36A1;GSDMB;CES2;ABCC2;TLCD2;BMP1;SLC13A2;GPAT3;ABHD3;TRIP10;UACA;ARHGAP27;NPNT
prerank,DESCARTES_MAIN_FETAL_PHOTORECEPTOR_CELLS,0.4847286961515535,1.0956495811087303,0.35135135135135137,0.3939255416327805,1.0,26/66,29.59%,RALGPS2;EGFLAM;ADGRV1;PRKACB;PTPN13;PACSIN1;PRKN;RCBTB1;GNGT2;EPB41L2;ANO2;TRIM9;GNB3;NRL;ATP1B2;IMPG2;TMEM244;CDHR1;MPPED2;CRX;RAX2;AMER2;RCVRN;ANKRD33B;ZNF30;LRIT3
prerank,DESCARTES_MAIN_FETAL_THYMIC_EPITHELIAL_CELLS,0.4360851917074732,1.0955522244335913,0.2682926829268293,0.3931716140233061,1.0,32/144,18.89%,PLTP;SYNE1;SLIT3;CLEC1A;FAS;TBC1D2B;PIKFYVE;ANO9;NEURL4;SMG6;ETNK1;PLXDC1;MTG1;D2HGDH;COL19A1;NFKB1;NSMAF;TYW3;TYK2;TRAPPC12;STARD9;RPA4;DDB2;NXN;BICRA;ARMC6;GLI2;DIPK1A;EYA2;TP53AIP1;PTPRT;GUCA1B
prerank,DESCARTES_FETAL_LIVER_MEGAKARYOCYTES,0.46523982433011524,1.093586967563509,0.26582278481012656,0.3959831574031106,1.0,24/114,12.83%,F13A1;SELP;THBS1;CD40LG;CXCL2;CD226;FCER1A;MMRN1;TMEM91;PLEK;EGF;FERMT3;CASS4;MDM1;LAT;TGFB1;DNM3;NLK;GNB5;PTCRA;PDE5A;ATP13A4;CNST;TRPC6
prerank,TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL,-0.3347271000530329,-1.0908388172368175,0.21052631578947367,0.35633161892435034,1.0,80/321,11.17%,IFI27;CSTB;S100A6;NDUFB9;SUMO3;COX6C;IFI6;RNF11;TPM1;NDUFA4;S100A10;SRP9;TAGLN;ITGB1;MYL12A;DBI;ANP32E;UQCR10;CCL20;KTN1;FNBP1L;RNF115;EI24;S100A4;PTP4A3;EIF5B;PRDX5;TMA7;ARPP19;RHOA;YBX1;CMPK1;CARHSP1;SLIRP;ATP2C1;CHMP5;IL32;ENSA;KIF5B;S100A13;CETN2;VAMP8;SET;LGALS1;GPBP1L1;DYNLT3;NDUFB4;ATP5IF1;MYL9;GUK1;GNG5;NDUFS6;NDUFS5;NGRN;CHCHD7;ATP5F1E;MAP4;RBX1;TMEM219;DDIT4;CCND1;S100A3;HTATIP2;CLTB;LSM3;POLR2F;PLGRKT;EIF4EBP2;ARPC1A;UBE2E1;CYB5A;MYH9;MORF4L1;ADIPOR2;NDUFB1;TTC1;NEDD8;SSU72;CALR;COX7A2
prerank,HE_LIM_SUN_FETAL_LUNG_C2_S100A12_HI_CLASSICAL_MONOCYTE,-0.4810310122442608,-1.0895163879517284,0.4,0.35654364631904023,1.0,3/33,4.70%,S100A8;S100P;MGST1
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MID_AIRWAY_SMC_1_CELL,-0.39429414249388295,-1.0859518318046104,0.2916666666666667,0.36253551662379985,1.0,5/64,1.56%,EPCAM;ACTG2;FHL2;FBXO32;KCNMB1
prerank,DESCARTES_FETAL_PANCREAS_ENS_NEURONS,-0.42213463136156343,-1.0856901005434678,0.3076923076923077,0.36119636778669956,1.0,7/126,6.36%,CRABP1;NEFH;UCHL1;SULT4A1;RAB6B;PCDHB2;PCBP3
prerank,DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS,-0.42803645344321073,-1.0844030369879765,0.2692307692307692,0.3619784491078144,1.0,5/47,3.36%,SLC34A2;ITGB6;TPD52L1;MAP3K21;LAMP3
prerank,DESCARTES_FETAL_HEART_MEGAKARYOCYTES,0.46550446199608075,1.0819889832836476,0.3246753246753247,0.4207953523327604,1.0,20/85,12.03%,SERPINE1;THBS1;CPA3;TSPAN32;P2RX1;TMEM91;SLC2A3;KIT;PLEK;EGF;FERMT3;EREG;KCNK17;MDM1;LYL1;MPP1;PTCRA;TAL1;ADCYAP1;CNST
prerank,FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON,0.43769106287379284,1.0804067256350138,0.32941176470588235,0.42350237351668457,1.0,36/134,17.66%,RASGRP2;FBXW7;GOLGA8B;SYNE1;POU2F2;CELF2;SERPINB9;TNK2;DAB2;KLHL3;LTBP4;KCNMA1;BICDL1;PPFIBP1;PTPN13;CACNA1G;SEC31B;CACNA1C;AHI1;ITPR1;DMWD;NTRK3;ACADVL;LGI4;TSPOAP1;KHDRBS2;ABCA5;ANKRD36;MMP17;UACA;STK36;SCN2A;SAMD5;NIN;SCN9A;TMEM74B
prerank,DESCARTES_MAIN_FETAL_CARDIOMYOCYTES,0.5386307427630596,1.080383824393124,0.421875,0.4224816402426593,1.0,7/23,19.06%,SLC8A1;FILIP1;SORBS2;MIXL1;PPP1R12B;CPT1B;RYR2
prerank,DESCARTES_FETAL_PLACENTA_TROPHOBLAST_GIANT_CELLS,-0.44115432734556703,-1.0751289766830021,0.24,0.37740822235089755,1.0,13/63,10.95%,SDC1;PSCA;BPGM;TMEM54;SEMA3B;CHODL;CCSAP;POU2F3;DEPDC1B;SCNN1B;ZNF117;CAPN6;TRPV6
prerank,HE_LIM_SUN_FETAL_LUNG_C0_MYL4_POS_SMC_CELL,-0.4041294920907889,-1.0739774157505637,0.4117647058823529,0.3771970574301205,1.0,23/115,8.82%,CD24;ACTG2;KRT8;FHL2;SCD;ALDH1B1;KCNMB1;ANOS1;CAP2;TES;SEMA3C;ATL2;FOXP4;TNFRSF12A;RBM38;PRKAG2;CHCHD7;PMEPA1;ALKAL2;PSAT1;JPH2;FBN3;PAQR4
prerank,MANNO_MIDBRAIN_NEUROTYPES_HNBML1,0.40159582872235117,1.0730806724403688,0.2247191011235955,0.43760403652212,1.0,51/299,14.41%,RIPOR2;CD2;SLC38A1;ANK2;POU2F2;RHOU;BASP1;GPRIN3;NRN1;THSD7A;EBF1;GNG2;TAC1;ADA2;NAV1;MICAL1;ZNF521;KCNA3;TUBB2B;VASH2;KIF21B;ROBO1;PCSK1;PER1;PRKACB;PDE1A;SLC4A8;SH3PXD2A;PHLDA1;CMIP;NUAK1;CELF6;DOCK4;NSG1;MAP6;RUFY3;ZNF697;MAP1B;CSRNP3;SHISA2;GP1BB;DPYSL3;NAPB;FNIP2;UBE2QL1;MAML3;LCOR;CNR1;LRRC49;NELL2;SCN3A
prerank,HAY_BONE_MARROW_CD34_POS_MULTILIN,0.5721801998095867,1.071615896498,0.36764705882352944,0.43973782970169,1.0,3/19,10.09%,CPXM1;FLT3;DNAJC12
prerank,DESCARTES_FETAL_LUNG_MESOTHELIAL_CELLS,0.4584791501916674,1.071429083214975,0.3472222222222222,0.43906249015895565,1.0,14/85,4.75%,GEM;GFPT2;CFH;PLA2G2A;HAS1;PRG4;PODN;PTGIS;C1R;ALDH1A2;RERG;C3;IL6;CLDN15
prerank,HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL,0.4014595521800613,1.0695238714074153,0.3118279569892473,0.4423566764261151,1.0,74/289,12.45%,CCDC80;EGR3;ADRA2A;EPAS1;NR4A2;ARHGDIB;LHFPL6;TIMP1;CFH;EMP1;VCAN;CFLAR;MLPH;LSP1;FNBP1;CH25H;TMEM176A;TMEM176B;ARHGEF38;CXCL2;ADAM28;CTSW;RUNX1;SAMHD1;SYTL2;TLL1;TGM2;BCL6;CAPN8;SCGB3A1;ATP2A3;TMC5;PAG1;TFPI;IQGAP2;C3;MEIS1;SLC44A4;CYBRD1;STEAP1;TRIM22;DUSP4;ABCG1;ACSL4;PLXND1;IL1R1;SLC15A2;GALNT12;NIBAN1;VSIR;AGR3;PLAT;CDKN1A;ISG20;POF1B;CNTN1;ARAP2;ALPL;MCTP2;COL6A2;LYPD6B;EBF4;MAFB;MCC;CREB3L1;MAP1B;ATP13A4;NRXN3;ARSJ;NPDC1;STEAP4;CRACR2A;TNFAIP8;DPYSL3
prerank,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS,-0.3505127624408974,-1.0690475240382096,0.25,0.38600819814249593,1.0,11/133,3.85%,EPCAM;CALB2;PCSK1N;EFNA5;EFNA3;MARCKSL1;RTN3;EFHD1;PODXL2;CAPS;UCHL1
prerank,DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS,-0.3938001320359622,-1.068986313828912,0.25,0.3839866495774318,1.0,16/103,10.81%,ITGB8;GRB14;RDH10;CDH1;SEMA3B;CADM1;L1CAM;PRSS27;TFAP2A;TAFA5;B3GAT1;LRP1B;SOX10;MOXD1;PLEKHB1;PARD6B
prerank,HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_PROGENITORS_CELL,0.4406867420899047,1.0666583407099934,0.3950617283950617,0.4480220436368407,1.0,34/128,10.83%,ADRA2A;NR4A2;LHFPL6;TIMP1;CFH;EMP1;VCAN;MLPH;FNBP1;ARHGEF38;CXCL2;RUNX1;SAMHD1;TLL1;BCL6;SCGB3A1;ATP2A3;FOXO1;PAG1;MEIS1;SLC44A4;CYBRD1;DUSP4;ABCA7;NIBAN1;AGR3;PLAT;CDKN1A;ISG20;CNTN1;COL6A2;LYPD6B;MAFB;CCL2
prerank,GAUTAM_EYE_IRIS_CILIARY_BODY_COL9A1_HIGH_CILIARY_BODY_CELLS,0.45416433481507873,1.0649188395655906,0.30985915492957744,0.45079338878801667,1.0,18/88,7.01%,PTGDS;UGCG;TNIK;BOC;FRZB;CXCL14;ZMAT1;CDK5RAP3;SHPRH;GNG11;FGFR1;NR2F1;SH3BGRL2;RELN;TBC1D1;TBC1D9;CPEB4;SLC15A2
prerank,GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS,-0.37350749885255763,-1.0645562572072507,0.2857142857142857,0.39244208803330605,1.0,17/105,4.27%,TOP2A;PRDX1;CKS1B;ELF3;ASS1;GSTP1;SYT8;TPD52L1;UBE2C;PKM;ATP1B3;CAPS;SDC4;ATP5MF;SCP2;PRDX5;CAPG
prerank,BUSSLINGER_GASTRIC_X_CELLS,0.42137749506611516,1.0630746621024323,0.3058823529411765,0.4540352422284678,1.0,37/180,11.70%,EGR1;BTG2;CIRBP;DST;CPE;JUNB;JUND;GPX3;TMEM176A;TMEM176B;DUSP1;IER2;FOS;KIF13B;ALDH1A1;NAV1;DDX5;MMRN1;NR2F2;NISCH;CRY2;KCNMA1;PCSK1;BAZ2B;CEP126;OLFML3;UCP2;KCTD12;CLU;VAMP2;WSB1;BACE1;MAFB;MAP1B;SORBS2;APBB1;RAPGEF4
prerank,MANNO_MIDBRAIN_NEUROTYPES_BASAL,-0.4112575455818359,-1.0618371862124514,0.27586206896551724,0.3961506787621437,1.0,18/51,12.95%,CFL1;COX6C;ACTB;BEX3;SUB1;ATP5F1E;SERBP1;TUBA1B;DYNLL1;ACTG1;RBM8A;HSPA8;SAP18;ATP5F1B;UQCRQ;PSMB4;UBB;ATP5MG
prerank,DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS,0.4668891361369313,1.0599775678450878,0.3684210526315789,0.45969717785791975,1.0,18/66,12.87%,RGS5;ABCC9;SLIT3;PDGFRB;MYH11;RERG;CCDC3;ENPEP;NKD2;AOC3;PDE1B;FHL5;CACNA1C;ANO1;COX4I2;GPR176;STEAP4;SLC38A11
prerank,MANNO_MIDBRAIN_NEUROTYPES_HDA2,0.39393086883440287,1.0594737235887663,0.3076923076923077,0.45979346546412336,1.0,81/472,12.98%,CD2;PRKCB;NR4A2;ANKRD44;PIK3CD;PDE4D;GOLGA8B;POU2F2;IPCEF1;IGF1;POU6F1;BASP1;GPRIN3;DLG2;ERBB4;CHL1;TSPAN7;AK5;TAC1;RERG;ALDH1A1;RNF125;RASGRF2;CAMK2N1;LRFN5;PLXNA4;SNCA;TUBB2B;MYCBP2;HBA2;BNC2;KIF21B;NRXN2;CDK14;GPRASP1;ROBO1;ABLIM3;DUSP4;ARHGEF3;SEMA6D;PKIA;PLXNC1;MTURN;PRKACB;PSD;SOBP;XKR6;PDE1A;CEP126;ZC2HC1A;PCDH17;PDE1B;STXBP5;SH3PXD2A;PPFIA2;DNM3;CNTN1;FRY;CMIP;DNAJC12;STXBP1;BAALC;PAPPA;NSG1;GPR85;MCC;ZFHX3;RUFY3;ZNF697;MAP1B;DKK3;CSRNP3;NRXN3;PLA2G4C;LGI2;DIRAS3;DYNC1I1;DPYSL3;NAPB;FAIM2;SEMA6C
prerank,HAY_BONE_MARROW_CD34_POS_PRE_PC,0.43298267673374713,1.0591446807582012,0.37037037037037035,0.45945252744421994,1.0,21/104,9.31%,ERO1B;LUC7L3;CHD9;TP53INP1;AKAP12;EBF1;SOCS2;MDM4;NAV1;S1PR4;ELK3;ZNF608;RIMKLB;PPFIBP1;SYNE3;VPREB3;ERG;MME;PPP3CC;SMIM3;FAM241A
prerank,DESCARTES_MAIN_FETAL_SATELLITE_CELLS,0.5141542584217204,1.0579587530740941,0.410958904109589,0.46129180118038493,1.0,9/49,11.74%,CCND2;COL15A1;OLFML2B;MICAL1;NXPE3;SLC25A26;ITGA7;SLF2;GXYLT2
prerank,RUBENSTEIN_SKELETAL_MUSCLE_SATELLITE_CELLS,0.4153719707537685,1.0567376691560195,0.3125,0.4627310689256512,1.0,33/204,8.05%,EGR1;FOSB;BTG2;ZFP36;CIRBP;SPRY1;NOP53;JUNB;LSP1;JUND;DUSP1;IER2;CXCL14;FGL2;PDLIM4;CST3;FOS;ZBTB20;EEF2;ALDH1A1;RHOB;APOE;TUBB2B;EEF1B2;CCN1;VIM;AKR1B1;SLC25A6;HNRNPDL;UBA52;CD63;FXYD1;SIRT2
prerank,CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL,0.4086211892506773,1.0532464699363298,0.3291139240506329,0.4696489560573104,1.0,50/185,8.09%,CCDC80;AQP1;HTRA1;GFPT2;SPOCK2;COLEC12;CPE;TIMP1;CFH;PLA2G2A;ADIRF;CFI;SLIT3;PTK2B;TMEM176A;TMEM176B;HAS1;PRG4;PRSS23;RSRP1;CD200;PTGIS;MEDAG;PLEKHH2;C1R;ALDH1A2;RERG;BICC1;LGALS2;C3;NFKBIZ;CLDN15;TNFRSF1A;PDPN;CYBRD1;BICDL1;STEAP1;FLRT2;C1S;PROCR;IL1R1;SMOC2;PDGFRL;ARID5B;VGLL3;AOX1;HP;SGK1;VSIR;GJA1
prerank,BUSSLINGER_GASTRIC_PREZYMOGENIC_CELLS,0.48531625971353,1.0503274034856098,0.3709677419354839,0.47599314704415163,1.0,12/57,5.98%,EGR1;FOSB;PIK3C2G;PIGR;IER2;ADAM28;FOS;MECOM;FOXP1;NFKBIZ;NR2F2;FMOD
prerank,BUSSLINGER_DUODENAL_BCHE_CELLS,-0.43116556859753863,-1.0490536736923881,0.38461538461538464,0.4220866510763403,1.0,4/40,1.17%,CD24;S100A6;GSTP1;LGALS3
prerank,DESCARTES_FETAL_EYE_SKELETAL_MUSCLE_CELLS,-0.3773330707468284,-1.0486619812501048,0.2727272727272727,0.42019890937088383,1.0,9/138,5.60%,PEG10;ITGB6;FBXO32;GPC4;TPM1;PACSIN3;DES;NES;IL32
prerank,DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS,0.4981034838083692,1.0468195095621957,0.44285714285714284,0.4829761413805439,1.0,4/45,4.86%,LAMA2;SYNPO2;RERG;NKD2
prerank,HE_LIM_SUN_FETAL_LUNG_C3_HMOX1_POS_PRIMITIVE_ERYTHROBLAST,0.5326020899433683,1.0462035364343238,0.44285714285714284,0.482908030176136,1.0,6/22,12.46%,GRAP2;HMOX1;MTURN;CDKN1A;TMOD1;GDF15
prerank,HAY_BONE_MARROW_CD34_POS_MKP,0.4725192560041161,1.0437656920945815,0.34523809523809523,0.48732888127256024,1.0,11/58,9.12%,ADRA2A;EFNB2;VWF;MMRN1;PLEK;GJA4;GUCY1B1;PTGER3;KAZN;GATA2;PRKG1
prerank,DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES,0.43646053832878684,1.0437525623940866,0.41975308641975306,0.4862437989883967,1.0,14/108,12.77%,ADRA2A;SELP;MMRN1;KLF9;EGF;EREG;EFCAB13;MTURN;EHD3;MLYCD;PTCRA;CNST;TXNL4B;CDK9
